,Unnamed: 0,Date,User,Tweet,Image_URL,tidy_tweet
47,47,2023-03-16 14:55:47+00:00,guidaautonoma,"#Microsoft -backed #selfdriving #delivery truck startup @Gatik_AI inks deal with @kroger

https://t.co/DjHh8ySNei
#SelfDrivingCars #AI #IoT #5G #AVs #AutonomousVehicles #autonomous #Robot #startup #startups #SmartCity #robotaxi #Travel #tech #technology #mobility #Auto https://t.co/y5wI690wWG","[Photo(previewUrl='https://pbs.twimg.com/media/FrWXnksaAAE7Nat?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FrWXnksaAAE7Nat?format=jpg&name=orig', altText=None)]",backed truck startup ink deal with
48,48,2023-03-16 14:17:49+00:00,hudson_chatbots,Sweet but so dirty xxx @mikequindazzi #AI #SelfDrivingCars #IoT #ConnectedCar #WearableTech https://t.co/qLEorLj7zx https://t.co/zo31gbjUGu,"[Photo(previewUrl='https://pbs.twimg.com/media/FrWO0BZaEAQT3LP?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FrWO0BZaEAQT3LP?format=jpg&name=orig', altText=None)]",sweet but so dirty six
49,49,2023-03-16 14:15:21+00:00,WorldTrendsInfo,K — Nearest Neighbor (KNN) @motorcycletwitt MT @MikeQuindazzi #AI #SelfDrivingCars #IoT #ConnectedCar #WearableTech https://t.co/m0PCRWkesE https://t.co/nMRwXc1g4H,"[Photo(previewUrl='https://pbs.twimg.com/media/FrWOPvjaIAAFtm6?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FrWOPvjaIAAFtm6?format=jpg&name=orig', altText=None)]",collision ernie press conference play button ca
50,50,2023-03-16 14:04:49+00:00,rustsmit,"What do the Indy Autonomous Challenge, #5G Networks, and the future of #SelfDrivingCars all have in common? Speed, compatibility, and confidence – just to name a few 🏎️  https://t.co/P6TvigU8M0 https://t.co/1lZZNHKzHl","[Photo(previewUrl='https://pbs.twimg.com/media/FrWL8-jaEAIr7Uo?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FrWL8-jaEAIr7Uo?format=jpg&name=orig', altText=None)]",what do the indy autonomous challenge network and the future of all have in common speed compatibility and confidence just to name a few racing car
51,51,2023-03-16 13:33:41+00:00,guidaautonoma,"#SelfDrivingCars: 
Top 10 🥇 Replied in Entire Graph

Congrats‼  👍👏
▶ https://t.co/urEEVIQcg1

@guidaautonoma
@labordeolivier
@tobiaskintzel
@sonu_monika
@Khulood_Almani
@Ronald__H
@stratorob
@AkwyZ
@FrRonconi
@ipfconline1

#AI #IoT #Autonomous #SmartCity  #startup #mobility https://t.co/aSjgO6rXD2","[Photo(previewUrl='https://pbs.twimg.com/media/FrWE04saYAE8ORY?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FrWE04saYAE8ORY?format=jpg&name=orig', altText=None)]",top 10 est place medal reply in entire graph congrats double exclamation mark thumb up clap hand play button
52,52,2023-03-16 13:00:24+00:00,ICONMA,"Are you a go-getter? Start an exciting career with Cruise, today: https://t.co/FR8eAguSbF

#LifeAtCruise #NowHiring #PhoenixJobs #LifeAtICONMA #Jobs #ArizonaJobs #PHX #SF #AutonomousVehicles #AVJobs #SelfDrivingCars #RoboTaxi #Driverless https://t.co/qDk6TjbBEF","[Photo(previewUrl='https://pbs.twimg.com/media/FrV9MW_X0AQtjIX?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FrV9MW_X0AQtjIX?format=jpg&name=orig', altText=None)]",be you a together start an exciting career with cruise today
53,53,2023-03-16 12:09:53+00:00,guidaautonoma,"Amazon and Rivian’s exclusive deal for electric vans might not last much longer

https://t.co/wTmZbed9DH
#electricvehicles #SelfDrivingCars #AI #IoT #5G #AVs #AutonomousVehicles #autonomous #Robot #startup #startups #SmartCity #robotaxi #tech #technology #mobility #delivery #Auto https://t.co/77cvKj1C9k","[Photo(previewUrl='https://pbs.twimg.com/media/FrVxpWBWIAAglKG?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FrVxpWBWIAAglKG?format=jpg&name=orig', altText=None)]",amazon and vivian exclusive deal for electric van might not last much longer
54,54,2023-03-16 11:44:41+00:00,okmydriver,"#Mydriver is available here to provide you with a ride of comfort. Book your ride from the My Driver mobile app and leave your stress behind.
🌐https://t.co/qYwHNQ7H1a
#CabBookingApp #selfdrivingcars #drivers #drivingschool #busbooking #rentals #outstation #car #driving #music https://t.co/ta3uxxzd6B","[Photo(previewUrl='https://pbs.twimg.com/media/FrVr33LXsAQUI1K?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FrVr33LXsAQUI1K?format=jpg&name=orig', altText=None)]",collision ernie press conference play button ca
55,55,2023-03-16 11:08:12+00:00,guidaautonoma,"#Hyundai to Launch Genesis G90, Kia EV9 Powered by Level 3 #Autonomous Driving Technology in April

https://t.co/x6KNebaMwJ
#SelfDrivingCars #AI #IoT #5G #AVs #AutonomousVehicles #Robot #startup #startups #SmartCity #robotaxi #Travel #tech #technology #mobility #delivery #Auto https://t.co/n9AVMq3eER","[Photo(previewUrl='https://pbs.twimg.com/media/FrVjhuTWYAAPPJ8?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FrVjhuTWYAAPPJ8?format=jpg&name=orig', altText=None)]",to launch genesis get kia eve power by level 3 drive technology in april
56,56,2023-03-16 10:45:06+00:00,HerbieConnected,"Tesla is revolutionizing the #AutomotiveIndustry by leveraging the power of #AI and big data analytics in their #SelfDrivingCars. By utilizing these technologies, Tesla is able to create a safer, more efficient, and more convenient driving experience. 
 https://t.co/4lLGqletfX https://t.co/U6cHrGXOfy","[Photo(previewUrl='https://pbs.twimg.com/media/FrVePZiWwAAhXPL?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FrVePZiWwAAhXPL?format=jpg&name=orig', altText=None)]",tesla be revolutionize the by leverage the power of and big data analytics in their by utilize these technology tesla be able to create a safer more efficient and more convenient driving experience
57,57,2023-03-16 10:37:57+00:00,stilomet,Tal Oron-Gilad on levels of #autonomy in #robotics. #SelfDrivingCars #automation #hybridsocieties2023 https://t.co/ze9aviDHYM,"[Photo(previewUrl='https://pbs.twimg.com/media/FrVclvFWwAAGe2C?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FrVclvFWwAAGe2C?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/FrVcmBJWYAAIDFQ?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FrVcmBJWYAAIDFQ?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/FrVcmRiXwAE3Kaf?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FrVcmRiXwAE3Kaf?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/FrVcmlBXoAYrERm?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FrVcmlBXoAYrERm?format=jpg&name=orig', altText=None)]",tal on level of in
58,58,2023-03-16 09:10:24+00:00,stilomet,Conclusions by Linda Miller and Martin Baumann. #hybridsocieties2023 #SelfDrivingCars https://t.co/hgQc6ZMUXH,"[Photo(previewUrl='https://pbs.twimg.com/media/FrVIkDTXsAAonGp?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FrVIkDTXsAAonGp?format=jpg&name=orig', altText=None)]",conclusion by linda miller and martin barman
59,59,2023-03-16 08:32:18+00:00,stilomet,"Next talk in the Highly Automated Transport Systems is „Transition Design for Automated Driving – About the Improvement of Human Reliability and Reduction of Task Switching Costs“ by Klaus Bengler, Burak Karakaya, Elisabeth Shi. #HybridSocieties2023 #SelfDrivingCars https://t.co/BheGxYAku6","[Photo(previewUrl='https://pbs.twimg.com/media/FrU_1UvWAAI4ogf?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FrU_1UvWAAI4ogf?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/FrU_1tcWYAEsaBL?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FrU_1tcWYAEsaBL?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/FrU_2EjWIAAUbzd?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FrU_2EjWIAAUbzd?format=jpg&name=orig', altText=None)]",next talk in the highly automated transport system be transition design for automated drive about the improvement of human reliability and reduction of task switch cost by klaus bungler burka elisabeth shi
60,60,2023-03-16 08:30:00+00:00,couponzguru,"Travel On Your Own Conditions And Book Self Driving Car And Get Exclusive Coupon Discount At Zoomcar. 
Book Now - https://t.co/X8kEnvf0eZ
.
.
#Zoomcar #CG #CouponzGuru #selfdrivingcars #SelfDrivingVehicles #car #Exclusive #offers #deals #deals #CouponzGuru #discountcode #discount https://t.co/vb48HtA10E","[Photo(previewUrl='https://pbs.twimg.com/media/FrUjuwgaIAEBvIa?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FrUjuwgaIAEBvIa?format=jpg&name=orig', altText=None)]",travel on your own condition and book self driving car and get exclusive coupon discount at goomar book now
61,61,2023-03-16 07:39:51+00:00,guidaautonoma,"#Volkswagen ID. 2all Concept Previews The People's Electric Car

https://t.co/WNorDUr4Tu
#electricvehicles #SelfDrivingCars #AI #IoT #5G #AVs #AutonomousVehicles #autonomous #Robot #startup #startups #SmartCity #robotaxi #Travel #tech #technology #mobility #delivery #Auto https://t.co/eaXaWuDUl7","[Photo(previewUrl='https://pbs.twimg.com/media/FrUz14PWAAErwl_?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FrUz14PWAAErwl_?format=jpg&name=orig', altText=None)]",id all concept preview the people electric car
62,62,2023-03-16 06:00:01+00:00,ciscoapac,"What do the Indy Autonomous Challenge, #5G Networks, and the future of #SelfDrivingCars all have in common? Speed, compatibility, and confidence – just to name a few 🏎️  https://t.co/v6ns49FYdg https://t.co/nlFncXKx7J","[Photo(previewUrl='https://pbs.twimg.com/media/FrUc_XlWAAATuQm?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FrUc_XlWAAATuQm?format=jpg&name=orig', altText=None)]",what do the indy autonomous challenge network and the future of all have in common speed compatibility and confidence just to name a few racing car
63,63,2023-03-16 01:59:08+00:00,Social_Molly,Future Abstract: The Common Language of Water — When Different Ethics Meet cc @MikeQuindazzi #AI #SelfDrivingCars #IoT #ConnectedCar #WearableTech https://t.co/Ow1uLM0If9 https://t.co/aWFMqiHsqX,"[Photo(previewUrl='https://pbs.twimg.com/media/FrTlrcJXoAAQCog?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FrTlrcJXoAAQCog?format=jpg&name=orig', altText=None)]",collision ernie press conference play button carbon copy
64,64,2023-03-16 00:31:43+00:00,ArceoChoya,Maximizing Employee Retention in the Tech Industry Bill_IoT HT @MikeQuindazzi #AI #SelfDrivingCars #IoT #ConnectedCar #WearableTech https://t.co/G20s04ah6u https://t.co/K5xdchmiWR,"[Photo(previewUrl='https://pbs.twimg.com/media/FrTRu3zaUAEHGQc?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FrTRu3zaUAEHGQc?format=jpg&name=orig', altText=None)]",collision ernie press conference play button ca
65,65,2023-03-16 00:14:57+00:00,MotorcycleTwitt,RL — Tips on Reinforcement Learning @motorcycletwitt #AI #SelfDrivingCars #IoT #ConnectedCar #WearableTech https://t.co/tI7jOofY8U https://t.co/bRy0okzs2f,"[Photo(previewUrl='https://pbs.twimg.com/media/FrTN5NraYAAD1AP?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FrTN5NraYAAD1AP?format=jpg&name=orig', altText=None)]",collision ernie press conference play button ca
66,66,2023-03-15 22:22:26+00:00,Long_Shot_Ads,AI is to copywriting what readymade templates are to graphic design — and as a writer I think… CC @MikeQuindazzi #AI #SelfDrivingCars #IoT #ConnectedCar #WearableTech https://t.co/pp9VANb8nO https://t.co/id6ANJPKGd,"[Photo(previewUrl='https://pbs.twimg.com/media/FrS0JC7WYAAdp5r?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FrS0JC7WYAAdp5r?format=jpg&name=orig', altText=None)]",collision ernie press conference play button carbon copy
67,67,2023-03-15 20:07:50+00:00,Mossibat,"Excellent work by @NoahGoodall on normalizing Tesla AP crash data and comparing L0, L1 and L2 safety performance side-by-side. We need more data and research on this topic #AutonomousVehicles #SelfDrivingCars https://t.co/Na6z0Doclr","[Photo(previewUrl='https://pbs.twimg.com/media/FrSVcwGacAAXb4l?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FrSVcwGacAAXb4l?format=jpg&name=orig', altText=None)]",collision ernie press conference play button ca
68,68,2023-03-15 19:28:27+00:00,WorldTrendsInfo,The Power of AI: Revolutionizing Personal Finance Bill_IoT HT @MikeQuindazzi #AI #SelfDrivingCars #IoT #ConnectedCar #WearableTech https://t.co/u8i5XsipgM https://t.co/QamBZ4QXUe,"[Photo(previewUrl='https://pbs.twimg.com/media/FrSMUdpacAAbBvq?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FrSMUdpacAAbBvq?format=jpg&name=orig', altText=None)]",collision ernie press conference play button ca
69,69,2023-03-15 17:40:28+00:00,guidaautonoma,"#AutonomousVehicles of the Week 
1️⃣ year ago:
March 7 - March 13,2022 🚗🚚🚌🚕

@AlbertoEMachado @segundoatdell @MargaretSiegien @Hana_ElSayyed @WorldTrendsInfo @ingliguori @mikequindazzi @hudson_chatbots @FrRonconi @smartecocity
#SelfDrivingCars #AI #IoT #5G #SmartCity #mobility https://t.co/Iv0tmNec7m","[Photo(previewUrl='https://pbs.twimg.com/media/FrRzuAHWwAQr34u?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FrRzuAHWwAQr34u?format=jpg&name=orig', altText=None)]",of the week recap 1 year ago march 7 march 132022 automobile delivery truck bus taxi
70,70,2023-03-15 16:27:25+00:00,guidaautonoma,"Top 10 🥇 influencers for 
#SelfDrivingCars in the w🌍rld
Congrats‼

▶ https://t.co/urEEVIQcg1

@khulood_almani
@robotconsumer
@evankirstel
@chidambara09
@guidaautonoma
@analytics_659
@eli_krumova
@mvollmer1
@ronald_vanloon
@PinakiLaskar
#AI #IoT #Mobility #SmartCity #5G #AUTO https://t.co/CEB6T7MDp1","[Photo(previewUrl='https://pbs.twimg.com/media/FrRjAGqXoAEeAq6?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FrRjAGqXoAEeAq6?format=jpg&name=orig', altText=None)]",top 10 est place medal influence for in the i globe show old congrats double exclamation mark play button
71,71,2023-03-15 16:22:00+00:00,DGCities,"Did you know you can watch the Transport Committee session on #SelfDrivingCars? 📺
Here's @EdHoughton1 on potential advantages of #mobilityasaservice for more vulnerable road users:
https://t.co/1alBO24lWp https://t.co/7SK3XU4V9u","[Photo(previewUrl='https://pbs.twimg.com/media/FrMYm9dXsAAUcNr?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FrMYm9dXsAAUcNr?format=jpg&name=orig', altText=None)]",collision ernie press conference play button ca
72,72,2023-03-15 15:44:57+00:00,guidaautonoma,"#AutonomousVehicles of the Week 
2️⃣ years ago:
March 8 - March 14, 2021
🚗🚚🚌🚕

@AkwyZ @GlenGilmore 
@FishEyeBoxIndia @ProcurementStar @Procurement2030 @SupplyChain2030
@arikring @Nicochan33
@sonu_monika @Khulood_Almani @enricomolinari
#SelfDrivingCars #5G #SmartCity #AI #iot https://t.co/zCO7GApfnG","[Photo(previewUrl='https://pbs.twimg.com/media/FrRZRguWYAA53sN?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FrRZRguWYAA53sN?format=jpg&name=orig', altText=None)]",of the week recap 2 year ago march 8 march 14 2021 automobile delivery truck bus taxi
73,73,2023-03-15 14:26:51+00:00,guidaautonoma,"Level 4 AVs as a transit solution: It takes balance - @May_Mobility

https://t.co/NQGy4QoeIZ
#SelfDrivingCars #AI #IoT #5G #AVs #AutonomousVehicles #autonomous #Robot #startup #startups #SmartCity #robotaxi #tech #technology #mobility #delivery #Transportation #Transports #Auto https://t.co/M4RZMoTlhz","[Photo(previewUrl='https://pbs.twimg.com/media/FrRHaGKWIAMvs-z?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FrRHaGKWIAMvs-z?format=jpg&name=orig', altText=None)]",level 4 a a a transit solution it take balance
74,74,2023-03-15 14:04:36+00:00,ford_fl,"Ford Motor Company has established Latitude AI, a wholly owned subsidiary focused on developing a hands-free, eyes-off-the-road automated driving system for millions of vehicles.

#FordNews #KellyFord #AITech #SelfDriving #SelfDrivingCars #LatitudeAI https://t.co/98vOsunIjo","[Photo(previewUrl='https://pbs.twimg.com/media/FrRCUArWwAQftcZ?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FrRCUArWwAQftcZ?format=jpg&name=orig', altText=None)]",collision ernie press conference play button ca
75,75,2023-03-15 13:39:54+00:00,SosaRodrigo,"What do the Indy Autonomous Challenge, #5G Networks, and the future of #SelfDrivingCars all have in common? Speed, compatibility, and confidence – just to name a few 🏎️  https://t.co/0hxA6pAvUc https://t.co/bOKndztYjg","[Photo(previewUrl='https://pbs.twimg.com/media/FrQ8qHwXwAIkFnf?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FrQ8qHwXwAIkFnf?format=jpg&name=orig', altText=None)]",what do the indy autonomous challenge network and the future of all have in common speed compatibility and confidence just to name a few racing car
76,76,2023-03-15 11:32:57+00:00,guidaautonoma,"#Waze is adding electric vehicle charging stations to its route planning too

https://t.co/7IddRj1qK9
#electricvehicles #SelfDrivingCars #AI #IoT #5G #AVs #AutonomousVehicles #autonomous #Robot #startup #startups #SmartCity #robotaxi #tech #technology #mobility #delivery #Auto https://t.co/2IZwGaoqmx","[Photo(previewUrl='https://pbs.twimg.com/media/FrQfml3WwAIbMOk?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FrQfml3WwAIbMOk?format=jpg&name=orig', altText=None)]",be add electric vehicle charge station to it route planning too
77,77,2023-03-15 11:01:33+00:00,HerbertRSim,"Really happy to see #SelfDrivingCar finally becoming reality! 🚗💨

My article back in 2014 📝
#SelfDrivingCars: Steering Towards Utter Failure or Inventive Success?

https://t.co/3pC5anozgl

I feat. over 20+ brands back then, but no @Jaguar (the car feat. in trending video)🏆 https://t.co/tRpS4UYdZh","[Photo(previewUrl='https://pbs.twimg.com/media/FrQYanwaQAARDbP?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FrQYanwaQAARDbP?format=jpg&name=orig', altText=None)]",collision ernie press conference play button ca
78,78,2023-03-15 10:18:53+00:00,guidaautonoma,"#Nissan Mobility starts #Robotaxi trial operation in Suzhou, China

https://t.co/wK7d5Vvqo7
#SelfDrivingCars #AI #IoT #5G #AVs #AutonomousVehicles #autonomous #Robot #startup #startups #SmartCity #robotaxi #tech #technology #mobility #delivery #Transportation #Transports #Auto https://t.co/qY7fsLp7N7","[Photo(previewUrl='https://pbs.twimg.com/media/FrQOpyEWYAEAixa?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FrQOpyEWYAEAixa?format=jpg&name=orig', altText=None)]",mobility start trial operation in shou china
79,79,2023-03-15 10:02:56+00:00,hudson_chatbots,Introduction to Azure ML @mikequindazzi via @worldtrendsinfo #AI #SelfDrivingCars #IoT #ConnectedCar #WearableTech https://t.co/djxSyvlZwb https://t.co/HDgyOyLyWF,"[Photo(previewUrl='https://pbs.twimg.com/media/FrQK3kqWYAMa_E8?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FrQK3kqWYAMa_E8?format=jpg&name=orig', altText=None)]",introduction to azure my via
