,Unnamed: 0,ID,text,image,text.1,image.1,text.2,image.2,tweet,text_polarity,image_polarity,polarity
192,192,2701,1,1,0,0,1,1,Emojis you wish you had from @hk_canada #elxn42 #cdnpoli,1,1,1
193,193,2702,0,-1,1,1,0,0,October 19 is accountability day. #cdnpoli #elxn42 http://t.co/G36zxlxVcV,1,0,1
194,194,2703,0,0,0,1,0,0,"Well, this tweet (story written by @glen_mcgregor) is generating some buzz in parts of the country #elxn42",0,1,1
195,195,2704,1,-1,1,-1,0,-1,"Harper's new PMO staff Younger, more energy and aways prepared #Cdnpoli #elxn2015 @CBCNews @CBCPolitics @PnPCBC",1,-1,0
197,197,2706,-1,-1,-1,-1,-1,-1,"DISCLAIMER: THERE ARE NO SECOND CLASS CITIZENS, DURING AN ELECTION CAMPAIGN. OFFER EXPIRES 10/19/15 #cdnpoli #elxn42",-1,-1,-1
198,198,2707,0,1,0,0,0,0,Good .@kkirkup: Justin Trudeau holds joint news conference with Montreal Mayor Denis Coderre. #elxn42 #LPC #cdnpoli,0,1,1
200,200,2709,1,1,1,0,1,-1,"@ParmGill researched 'RUBY' on the Interweb: """"Rated 9/10 on Mohns scale of hardness."""" #CDNpoli #elxn42 #chickenParm",1,0,1
201,201,2710,1,-1,-1,-1,0,0,"In #elxn42, access, opportunity &amp; #inclusion are top of mind for families http://t.co/H6VJMr0mpX",0,-1,-1
202,202,2711,0,0,1,0,1,1,"""""Better is always possible."""" - Justin Trudeau. On Oct 19, help us create a Better Canada! #elxn42",1,1,1
203,203,2712,0,1,0,-1,0,1,"Who's paying to """"promote"""" this @nytimes editorial? Are they complying with #elxn42 spending rules? #cdnpoli",0,1,1
204,204,2713,-1,1,-1,1,-1,-1,"Must be awful being the only on in the office who is """"out of the loop"""" #cdnpoli #DuffyTrial #elxn2015 #elxn42",-1,1,0
205,205,2714,1,1,1,1,0,0,Today's editorial cartoon by @CH_Cartoon #cdnpoli #elxn42 #elxn2015 http://t.co/4Uz10cIyWT,1,1,1
206,206,2715,0,0,0,0,0,0,"1. Excoriating NDP's spending, @jenni_byrne on Sun. said she's """"working in Ottawa."""" No talk of CPC boss. #elxn42",0,0,0
207,207,2716,1,0,1,1,1,1,Jerry Dias will vote in 2015 because Canada deserves better! #iwillvote2015 #bcrc15 #elxn42 #cdnpoli,1,1,1
208,208,2717,0,0,0,0,0,0,Looking for a primer on what happened in #elxn42 this week? Here's our HATLEY Report #cdnpoli http://t.co/zjsy9ru94e,0,0,0
209,209,2718,-1,0,-1,0,0,-1,"The fundamental flaws in the Canadian health care system, Dr. David Naylor #cmagc #elxn42 http://t.co/CzYD4iiGvG",-1,-1,-1
210,210,2719,-1,-1,-1,-1,0,0,We need as many people as possible to hear about #LeapManifesto NOW Ã¢â¬â during #elxn42 season http://t.co/8dF8kG4W6c,-1,-1,-1
211,211,2720,1,1,1,1,1,1,Ran into @HenryBurris on the campaign trail. Go @REDBLACKS! #elxn42 #ottcity #LPC,1,1,1
212,212,2721,0,0,1,1,0,0,It looks like Team @AliEhsassi is winning the battle on the ground with the #lawnsigns #elxn42 #TeamTrudeau #cdnpoli,1,1,1
213,213,2723,0,-1,0,0,-1,-1,Ã¢â¬Å@RCIisLeaking: IN LIFE OF #POLITICIAN ONE MUST CHOOSE BETWEEN #TRUTH or CONSEQUENCE #HarperKnew #elxn42 #ethics,-1,-1,-1
215,215,2725,0,0,0,0,0,0,Guelph! Your @compartycanada candidate in #elxn42 is Tristan Deen! #VoteCommunist #cdnpoli https://t.co/Ii7KuoGmY3,0,0,0
216,216,2726,1,1,1,1,0,0,"Got my buttons, got my sign, I'm ready to rock! Also, @kenthehr's volunteers are the nicest! #elxn42",1,1,1
217,217,2727,1,1,1,0,1,1,"Veterans cheer TrudeauÃ¢â¬â¢s promise of new day in pensions, benefits: #cdnpoli #elxn42 #lpc http://t.co/686KzW652n",1,1,1
218,218,2728,0,0,0,1,0,0,This is cool. 51 days days till we defeat Stephen Harper and repeal the dangerous #C51! #UniRose #SpaFY #elxn42,0,1,1
219,219,2729,0,0,0,0,0,0,and Justin on Putin #cdnpoli #polqc #elxn42 #fed2015,0,0,0
220,220,2730,-1,-1,0,0,1,0,The wheels on the bus go round &amp; -- oh wait. #elxn42 #cdnpoli,0,-1,-1
221,221,2731,-1,0,-1,-1,0,-1,Seems like @David_Morse and the @CPC_HQ have things upside down. #cdnpoli #elxn42 #kings-hants #nspoli,-1,-1,-1
222,222,2732,0,-1,1,1,0,0,"I find that while the Right merely want critical debate, the Left want to shut down opposing views. #cdnpoli #elxn42",1,0,1
223,223,2733,-1,-1,0,0,0,0,Canadian Media Guild registers as a third party in #elxn42 @august_mk http://t.co/H1OTPnu8PQ,-1,-1,-1
224,224,2734,1,1,0,-1,0,-1,There's a difference ... #elxn42 #polqc,1,-1,0
225,225,2735,0,0,-1,0,1,1,The status quo isn't working. Justin Trudeau's plan will make a positive difference in people's lives. #elxn42,0,1,1
226,226,2737,0,0,0,0,0,-1,Calling in the #LPC heavy hitter. #elxn42 #cdnpoli,0,-1,-1
227,227,2738,0,1,-1,0,0,0,"Canada, at this time in history @pmharper #elxn42 #polqc",-1,1,0
228,228,2739,-1,1,-1,-1,1,1,Harper would have us repeat the mistakes that have lead us into TWO recessions. #cdnpoli #elxn42,-1,1,0
229,229,2740,1,1,-1,-1,1,0,@ParmGill has broken his silence about Ruby/Ruby confusion... #LPC #CPC #CDNpoli #elxn42 http://t.co/Cseqf7qhkr,1,0,1
230,230,2741,0,0,0,1,0,0,I'm On The Agenda Sept 9 @ 8 &amp; 11pm Discussing Election: Wynne v Harper bc Ont's 121 Seats #cdnpoli #elxn42 #onpoli,0,1,1
231,231,2742,-1,1,-1,-1,-1,1,"Mulcair's deception #elxn42 #polqc Record has always been clear. Media just didn't report it, schools don't reach it",-1,1,0
232,232,2743,0,0,1,1,0,0,The federal candidates for Spadina-Fort York presented their ideas tonight to the @YQNA. @RogersTVToronto #elxn42,1,1,1
233,233,2744,1,1,1,0,0,-1,"Is it just me, or do the party leaders look a lot different from last time? #GlobeDebate #elxn42 #cdnpoli",1,0,1
234,234,2745,0,0,0,0,0,0,good article on why strategic voting is a sell-out #canpoli #elxn42 http://t.co/uhBFAZaWyj,0,0,0
235,235,2746,1,1,-1,0,-1,-1,[2] ... Also @CPC_HQ I don't have a #family Income Splitting saves me #nothing #student #elxn42 #undecided #vote,-1,0,-1
236,236,2747,0,0,0,0,-1,-1,#CDNpoli #Elxn42 RT @MVLibertas: Where was the outrage for this event?,-1,-1,-1
237,237,2748,1,1,0,1,0,0,THANK YOU ... 4 More Years PLEASE! #cdnpoli #elxn42 MERCI ... 4 Ans de Plus SVP! #polqc #fed2015 @pmharper #PCC #CPC,1,1,1
238,238,2749,1,0,1,0,0,0,Relaxed and havin fun : ) @pmharper #elxn42 #polqc,1,0,1
239,239,2750,0,-1,1,0,1,1,Michelle Jean renounced her French citizenship before becoming Gov-Gen #justsayin #cdnpoli #polqc #fed2015 #elxn42,1,0,1
240,240,2751,-1,-1,0,0,0,0,Great night. Less than 5% we spoke to so far tonight supporting other parties. @ElectKellyYEG #yegfed #elxn42,-1,-1,-1
241,241,2752,0,-1,1,1,1,1,"Hey Stephen, call an election, they said... #cdnpoli #elxn42",1,1,1
242,242,2753,-1,-1,-1,-1,-1,-1,If abortion is a settled issue in #Canada than why people get upset with images of abortion? #elxn42 #CPC #PMSH #CBC,-1,-1,-1
243,243,2754,0,0,0,0,0,-1,.@TamelaFriesenGP now speaking on behalf of the @CanadianGreens about national food policy #elxn42 #yqr,0,-1,-1
244,244,2755,0,1,0,0,0,-1,I bet he would have at least used a green screen. #elxn42 #NotHalifax,0,0,0
245,245,2756,0,0,-1,0,-1,-1,People we're not voting for because they suck at their job : #elxn42 #UniRose,-1,-1,-1
246,246,2757,1,-1,0,0,0,0,@CBCNews @RosieBarton Hoping the media and voters have called out #Harperman and his sudden riches. #elxn42,1,-1,0
247,247,2758,-1,-1,-1,-1,-1,-1,If abortion is a settled issue in #Canada than why people get upset w/images of abortion? #elxn42 #GPC #VoteGreen,-1,-1,-1
248,248,2759,1,1,1,1,0,0,Troll Activism is my favourite form of Activism. #VictimsofHarperism #cdnpoli #elxn2015,1,1,1
249,249,2760,0,0,0,0,0,0,"@JPBergeron @globeandmail The Progressive Canadian Party continues PC, Tory, legacy. #elxn42 http://t.co/NSwTddCHS8",0,0,0
250,250,2761,-1,-1,1,1,1,1,@leadnowca Harper is sitting back and letting the opposition supporters do his dirty work. #elxn2015,1,1,1
251,251,2762,0,0,0,1,-1,0,I imagine things are going to look like this for a couple days once marijuana is legalised #yyc #yeg #absmoke #elxn42,-1,1,0
252,252,2763,0,0,0,0,0,1,Trudeau would run deficits to double infrastructure spending #elxn42 http://t.co/bwjqZlxmMl,0,1,1
253,253,2764,1,1,0,0,0,0,Had a blast on yesterday's LIVE Periscope broadcast from @Gateway_of_Hope in #Langley #elxn42 https://t.co/lWc38DvJYe,1,1,1
254,254,2765,0,1,0,1,0,1,How-to-vote guide for #Canada students. #Elxn42 @CdnPress @CYD_DJC @thestarfishca @SGIGreens http://t.co/MCIX7QqkTC,0,1,1
255,255,2766,-1,-1,-1,-1,-1,-1,How Harper's polarizing tactics Turn Out his supporters &amp; Turn Off The Undecideds #elxn42 http://t.co/JZIAdGoIbL,-1,-1,-1
257,257,2768,-1,-1,-1,-1,0,0,May sets her sights on disaffected Red Tories: #cdnpoli #elxn42 #gpc #cpc http://t.co/NUxBl0YSvc,-1,-1,-1
258,258,2769,1,1,1,1,1,1,This is heaven's best renewable energy source! I'd like #Canada to develop alternatives. #vote out #CPC in #elxn42,1,1,1
259,259,2770,-1,-1,0,0,0,0,Harper supports conservative candidates #elxn42,-1,-1,-1
260,260,2771,1,1,1,0,1,1,We will vote in 2015 because Canada needs the CBC ! #Iwillvote2015 #elxn42 #cdnpoli @friendscb #cbckids #CBC,1,1,1
261,261,2772,0,1,0,1,1,1,"What can you expect when a party leader comes to town? A massive Canada flag, to start #elxn42 http://t.co/XYAS9Ofg45",1,1,1
262,262,2773,-1,-1,0,1,0,0,Finally a NationalLeader w/TheBalls2Call #MMIW WhatItIs: #Racism #TomMulcair #cdnpoli #elxn42 http://t.co/k2kLw2txWu,-1,0,-1
263,263,2774,0,0,0,0,0,0,Beautiful morning in #LdnOnt LdnOn North Centre canvassing with @SusanTruppe &amp; team! @CPC_HQ #CanPoli #elxn42,0,0,0
264,264,2775,1,1,1,-1,1,1,a real pleasure to see @ConstanceBarnes today @ #RobsonCommunityFair #NDP #VanCentre #Ready4Change #elxn42,1,1,1
265,265,2776,1,-1,0,0,1,1,This email from a Canadian voter living abroad just showed up in the @CANADALAND inbox. #elxn42,1,0,1
266,266,2777,0,0,1,1,1,1,"Heard at the door while out canvassing for @cafreeland: """"It is the time for real change in Ottawa"""" #elxn42 #cdnpoli",1,1,1
267,267,2779,1,1,0,0,1,1,Senthi and the NDP have my vote. #MarkhamThornhill #NDP #TM4PM #cndpoli #elxn42 #elxn2015,1,1,1
268,268,2780,0,1,-1,-1,1,1,Bingo. Politicien = Puppet @davidrankin @Claude2052 @ThDarkJedi_ @Lobstineuse @deuxhommesenor #polqc #assnat #elxn42,0,1,1
269,269,2781,-1,-1,-1,-1,-1,-1,Fear factor now haunts Conservatives: HÃÂ©bert #cdnpoli #elxn42 http://t.co/x7vCF6Klpb,-1,-1,-1
270,270,2782,0,0,0,1,1,1,Cutest attendee at #platformevent Baby Grace debating HC for her future #elxn2015 ##stand4medicare #vote4care,1,1,1
271,271,2783,0,1,0,1,-1,-1,MT Ã¢â¬Å@DontVoteRoxanne: #elxn42 MP Roxanne James DUMB DUMB DUMB DUMB. #BeethovensFifth,-1,1,0
272,272,2784,0,0,0,-1,0,0,Why vote #CPC ? #cdnpoli #polqc #elxn42 Because they've got your back.,0,-1,-1
273,273,2785,1,1,0,0,0,1,That moment on #elxn42 campaign trail when @JustinTrudeau photo bombs your pic w/ Rt Hon Paul Martin! #LPC #Cdnpoli,1,1,1
274,274,2786,0,0,0,0,0,-1,#cdnpoli #elxn42 #ready4change 10 questions NDP voters need to ask themselves.,0,-1,-1
275,275,2787,0,0,0,0,0,0,Curious to hear @PMHarper evade responsibility in #PEI Harper #SenCa #Duffy Scandal. #elxn42 #cdnpoli,0,0,0
276,276,2788,0,0,0,0,0,0,As soon as there is trouble Harper heads to the arctic. To his fav hideout. #Canada #cdnpoli #elxn42,0,0,0
277,277,2789,0,0,0,0,-1,-1,#Neocon policies make #Canada a worse place. Ppl are happier when things are fair. #elxn42 http://t.co/21JzfUPUjC,-1,-1,-1
278,278,2790,0,1,0,1,0,0,Pumped to open our offices in #PortPerry &amp; #Bowmanville today. Come join us! #Results4Durham @DurhamRadioNews #elxn42,0,1,1
279,279,2791,0,0,0,1,1,1,So did they have an open bar &amp; hors d'oeuvres before the Republican debate yesterday? #elxn42 #canadiansdoitbetter,1,1,1
280,280,2792,1,1,1,1,0,0,Another bad week on campaign trail can't help already shaky Conservative prospects. #cdnpoli #elxn42 #CPC #NDP #LPC,1,1,1
281,281,2793,0,0,0,0,0,0,October 19 is accountability day. #cdnpoli #elxn42 http://t.co/G36zxlxVcV,0,0,0
282,282,2794,0,1,0,0,0,1,"CSA Ext chatted w/ Ont Premier, Guelph MP &amp; Guelph MP candidate. #itsnosecret student issues are #elxn42 issues!",0,1,1
283,283,2795,0,1,1,1,0,1,Max stands tall for @jeromeyyc and #RealChange in #Canada ! #elxn2015 #elxn42 @JustinTrudeau #lpc2015,1,1,1
284,284,2796,0,0,0,0,0,0,A Special Message from Minister @jkenney #cdnpoli #elxn2015 #elxn42 Read full text IMPORTANT http://t.co/OYOxbGQfkW,0,0,0
285,285,2797,1,-1,0,0,0,0,The Strategic Vote | @AMaioni says it doesn't belong in this election: #elxn42 http://t.co/bZqxAJOnUR,1,-1,0
286,286,2798,0,0,0,0,0,0,Party of One #elxn42in3words,0,0,0
287,287,2799,-1,-1,-1,-1,-1,-1,Climate-scam infects the country #elxn42 #polqc,-1,-1,-1
288,288,2800,0,-1,0,0,0,0,Harper's candidates following instructions from the top- @elxn42,0,-1,-1
290,290,2802,-1,-1,-1,-1,-1,-1,UNACCEPTABLE: CPC Candidates Don't Answer Media Questions. Harper Won't Answer Cdns' Qs! Democracy? #cdnpoli #elxn42,-1,-1,-1
291,291,2803,0,0,0,0,0,1,Support for Cons weak from all but their hardcore base. TorStar combination of polls. #cdnpoli #elxn42,0,1,1
292,292,2804,0,-1,0,-1,0,0,"@GeorginaNDP perhaps instead of just focusing on C51, get Mulcair to debate Indig issues/rights &amp; ans below #elxn42",0,-1,-1
294,294,2806,1,0,1,0,1,1,"@calxandr Free advice: Spend more time making your message compassionate, less worrying about the backdrop #elxn42",1,1,1
296,296,2808,-1,0,1,1,1,1,"Soon Harper will be giving out #BlueSweaterTaxCredit, follow by #HoldAKittenPhotoOpTaxCredit #Harper #elxn42",1,1,1
297,297,2809,-1,1,0,0,0,0,@acoyne As you said on At Issue tonight. #elxn42,-1,1,0
298,298,2810,0,-1,0,0,0,-1,Repeat offender sought by #OPP for breaching parole. Known to frequent #Barrie area. http://t.co/CGuUGlC77Q,0,-1,-1
299,299,2811,0,0,1,0,0,0,Questions about voting in #elxn42? Get reliable answers here: #cdnpoli http://t.co/4HjHbzvcku,1,0,1
300,300,2812,1,1,0,0,0,0,Comparing the Liberal vs Conservative record on infrastructure investment #elxn42 #cdnpoli,1,1,1
301,301,2813,1,0,0,0,1,0,The Liberal plan is the best plan for the middle class. #cdnpoli #elxn42 #canadavotes,1,0,1
302,302,2814,0,0,0,0,1,1,@liberal_party @LPC_O @LibWomensCaucus @hammerlibs @liberalinthe905 @amtennier welcomes guests 2 #hamcentre #elxn42,1,1,1
303,303,2815,0,-1,0,-1,0,0,Tweets about @pmharper are serious &amp; rightly so. Thought I'd inject a little humor on the 1st of September! #elxn42,0,-1,-1
304,304,2816,0,0,0,0,1,1,Harper Conservatives redefine trickle down theory. #cdnpoli #elxn42,1,1,1
305,305,2817,0,0,0,0,0,0,Are you registered to vote ? #VOTE2015 #ELXN42 http://t.co/Mo87tKznQr,0,0,0
306,306,2818,1,1,0,0,0,-1,CanadaÃ¢â¬â¢s exclusionary policies harm #refugees: #cdnpoli #cdnIMM #canpoli #elxn42 #refugee http://t.co/D2L0Ffm5QH,1,0,1
308,308,2820,1,1,1,1,1,1,"It is 34 days, 17 hours to #elxn42 I will vote to #DefendCBC #LoveCBC @CBC #Heritage #Tradition #Patriotism",1,1,1
309,309,2821,-1,-1,-1,0,-1,-1,"@michael_byers #cdnpoli #Elxn42 #harpersupporter - """"You're a lying piece of shit""""",-1,-1,-1
310,310,2822,0,0,-1,0,0,-1,"Race narrows, as #NDP support dips. #cdnpoli #elxn42 #elxn2015 #cpc #lpc http://t.co/vJxrm0Dq2F",-1,-1,-1
311,311,2823,0,1,1,0,0,0,"""""They're an athletic, outdoorsy people..."""" I guess #mattdamon hasn't met @pmharper #cdnpoli #elxn42",1,1,1
312,312,2824,1,1,1,1,1,1,"There's nothing we can't do as a nation strong, united, and free. #ELXN42 #REALCHANGE #CNDPOLI #NIAGARA",1,1,1
313,313,2825,1,0,1,0,1,0,@pmharper #CPC Has reduced taxes on Canadian's to the lowest level in 50 years #elxn42 #cdnpoli #canpoli,1,0,1
314,314,2826,0,-1,0,-1,0,0,via .@wicary ?Stand clear! Parkins 'toon on Lynton Crosby jolting Harper's dead-parrot #elxn42 campaign back to life,0,-1,-1
315,315,2827,1,1,1,1,0,0,Packed house tonight! Come and be part of Jeremy's awesome team! #cdnpoli #elxn42 #TM4PM http://t.co/vy23ua2qrD,1,1,1
316,316,2828,0,-1,-1,-1,0,0,"We need evidence-based policies, not ones based on ideology. Please vote during #elxn42 #FactsNotFraud #cdnpoli",-1,-1,-1
317,317,2829,1,0,0,0,1,0,Happening NOW #LifeWithNDP Alberta #cdnpoli #polqc #elxn42,1,0,1
318,318,2830,1,1,1,1,0,0,"Progressive Canadians stand up for democratic rights in #Canada, respect for Parliament. """"Integrity matters.""""#elxn42",1,1,1
319,319,2831,1,1,1,1,1,1,"Beautiful, sunny morning in #LdnOnt North Centre canvassing with @SusanTruppe &amp; team! @CPC_HQ #CanPoli #elxn42",1,1,1
320,320,2832,0,0,1,1,0,0,Today's editorial cartoon by @CH_Cartoon #elxn42 #elxn2015 #cdnpoli http://t.co/UQ7KE5IrkS,1,1,1
321,321,2833,1,1,1,1,1,1,So awesome to see @JustinTrudeau @MattAGrant @kenthehr #RealChange #elxn42 #cdnpoli #Matt4Confed,1,1,1
322,322,2834,0,0,0,0,0,0,"?? ?? Share #CDNpoli ? All parties have until Sept. 28 to name their candidates for federal #elxn42 ?Oct. 19, 2015 ?",0,0,0
323,323,2835,1,1,0,0,0,-1,Solidarity @se4nier Standing Up 4 St. Catharines #uniforwomen #GoodJobsForAll #TM4PM #elxn42 #TimeForChange,1,0,1
324,324,2836,-1,-1,0,-1,0,1,Essential we ensure we're ONLY letting in genuine 'refugees' ... #elxn42 #polqc,-1,-1,-1
325,325,2837,0,0,0,0,0,0,The @CdnPress poll tracker has been updated - see the latest numbers #elxn42 #elxn2015 http://t.co/zoVo8w05pn,0,0,0
326,326,2838,1,1,1,1,0,0,#TBT to last night - was happy to discuss the issues in #Richmond. We can do better! #elxn42,1,1,1
327,327,2839,-1,-1,-1,-1,0,1,Apparently #Missisauga - #Lakeshore NDP candidate is also big on coat hangers. #cdnpoli #elxn42,-1,-1,-1
328,328,2840,-1,-1,0,0,1,1,Scott will vote in 2015 because his 14 yr old can't! #iwillvote2015 #bcrc15 #cdnpoli #elxn42,0,0,0
329,329,2841,1,1,1,1,0,0,@canadianglen Stephen Harper not the first government leader to use children for photo ops. #cdnpoli #elxn42,1,1,1
330,330,2842,0,1,1,1,1,1,"Re: @liberal_party and #climatechange - @kenthehr """"first off we admit that it's real."""" #cdnpoli #elxn42 #yyccentre",1,1,1
331,331,2843,-1,-1,-1,-1,0,1,Max for Prime Minister. #elxn42,-1,-1,-1
332,332,2844,1,1,1,1,0,0,"Green Party """"we won't shut down the Oilsands....diversify economy... Stop coal..use solar.."""" #elxn42 #yyccentre",1,1,1
333,333,2845,-1,-1,-1,0,0,0,"""""Tory times are bad times"""" says #JeanChretien w/ @JustinTrudeau at the #HamOnt @liberal_party Rally #cdnpoli #elxn42",-1,-1,-1
334,334,2846,-1,1,-1,-1,-1,-1,"1/2 WomenÃ¢â¬â¢s issues debate cancelled because Harper, Mulcair wonÃ¢â¬â¢t participate #elxn42 http://t.co/5eNUmZMFNN",-1,-1,-1
335,335,2847,1,1,0,0,1,1,Hey #Hamilton! @Alex__Johnstone is having her campaign office opening tomorrow at 5;30pm | #Elxn42 @NdpGrassroots,1,1,1
336,336,2848,0,0,1,1,0,0,Transfer payments have increased by $3 Billion 2015-16 #cdnpoli #elxn42 http://t.co/yt9U5tPEHN,1,1,1
337,337,2849,0,0,0,0,0,0,"Expect faster pace, harder edge as federal #elxn42 amps up. http://t.co/OpaZ7wRZzE",0,0,0
338,338,2850,0,0,0,0,1,1,Only 52% of young Quebecers voted but that was a far better 2011 turnout than elsewhere in Canada. #cdnpoli #elxn42,1,1,1
339,339,2851,-1,-1,1,0,0,0,Up for debate: some candidates not invited to election events #CdnPoli #elxn42 @ElizabethMay http://t.co/pNPYiHAKRv,0,-1,-1
340,340,2852,1,1,1,1,0,1,@ThomasMulcair in #yxe with @sherirbenson candidate for Saskatoon West greeted by exuberant crowd #elxn42 #vote2015,1,1,1
341,341,2853,-1,-1,0,0,1,0,"#yyccentre Thana on democracy - state is in shambles, incumbent should be at every debate #elxn42 #cdnpoli",0,-1,-1
342,342,2854,0,0,1,0,0,0,"@acoyne HarperCon Bal Gosal says, """"I'm onboard, now pull up the ladder."""" #cdnpoli #elxn42 http://t.co/aT25GX0vWP",1,0,1
343,343,2855,0,0,1,1,0,0,CHANGE? WHY? #CPC Canada ranked 'most admired' country in the world #elxn42 #polqc http://t.co/98ST8qUUrn,1,1,1
344,344,2856,-1,0,-1,0,0,0,Excuses keep coming 4 not attending @BramptonFocus' #Bramdebate on 18th from @ParmGill. #cdnpoli #elxn42 #chickenParm,-1,0,-1
346,346,2858,1,1,1,0,0,0,Hope to see you Sept. 8 #HomelessMemorial #topoli #elxn42 #votehousing4all http://t.co/4kRhyDkYFH,1,1,1
347,347,2859,0,1,-1,-1,0,1,".@ThomasMulcair to unveil policy for shelters, end violence against women #spnews #elxn42 #yxe http://t.co/3nI4YOjV56",-1,1,0
348,348,2860,0,0,0,0,-1,1,Less than a block from Andrew Thomson's campaign office. Does he even know what riding he's in? #EgLaw #elxn42,-1,1,0
349,349,2861,0,-1,1,1,0,0,Ã¢â¬Å@CVBage: Wow crowd 4 .@ThomasMulcair Winnipeg #elxn42 #ndp #TM4PM #cdnpoli #mbpoli #heavesteve .@CPC_HQ .@pmharper??,1,0,1
350,350,2862,0,0,1,1,0,0,Justin #elxn42 #polqc,1,1,1
351,351,2863,0,0,0,1,0,0,"Why does Canada need public, accessible #childcare? Here's why: #cdnpoli #elxn42 #TM4PM http://t.co/cMi6l71HHB",0,1,1
352,352,2864,1,1,0,0,0,0,Share with voting-age students or parents of voting age students (see also #elxn42 @ylc_jlc http://t.co/ntPjyIA1R4),1,1,1
354,354,2866,0,0,0,0,1,1,"Progressive Canadians stand up for democratic rights in #Canada, respect for Parliament. """"Integrity matters.""""#elxn42",1,1,1
